utc_timestamp,de_solar_generation_actual_mw,de_wind_offshore_generation_actual_mw,de_wind_onshore_generation_actual_mw,de_total_wind_generation_actual_mw,de_total_renewable_generation_actual_mw,solar_profile,wind_onshore_profile,wind_offshore_profile,plant_solar_generation_mw,plant_wind_onshore_generation_mw,plant_wind_offshore_generation_mw,plant_total_renewable_generation_mw,used_power_mw,curtailed_power_mw,electricity_used_mwh,useful_energy_mwh,hydrogen_produced_kg
2019-04-01 11:00:00,85.13,7385.46,64.0,7449.46,7534.59,0.050045560095235295,1.0,0.709226573453435,1.2199422287835517,25.071551230681166,0.0,26.291493459464718,26.291493459464718,0.0,26.291493459464718,17.08947074865207,433.7429124023368
2019-04-01 12:00:00,98.64,7828.51,64.0,7892.51,7991.150000000001,0.057987713471091384,1.0,0.7517727159237138,1.4135451832163695,25.071551230681166,0.0,26.485096413897537,26.485096413897537,0.0,26.485096413897537,17.2153126690334,436.9368697724213
2019-04-01 13:00:00,121.71,7694.96,64.0,7758.96,7880.67,0.07154992504629494,1.0,0.7389478940595771,1.7441462312374731,25.071551230681166,0.0,26.81569746191864,26.81569746191864,0.0,26.81569746191864,17.430203350247115,442.39094797581515
2019-04-01 14:00:00,147.73,7372.65,64.0,7436.65,7584.379999999999,0.08684635960142265,1.0,0.7079964276797204,2.1170217955855057,25.071551230681166,0.0,27.18857302626667,27.18857302626667,0.0,27.18857302626667,17.672572467073337,448.54244840287663
2019-04-01 15:00:00,160.1,7040.52,64.0,7104.52,7264.620000000001,0.09411833867317246,1.0,0.6761019455701308,2.294288157268256,25.071551230681166,0.0,27.36583938794942,27.36583938794942,0.0,27.36583938794942,17.787795602167126,451.46689345601845
2019-04-01 16:00:00,175.83,6986.56,64.0,7050.56,7226.39,0.10336556832544606,1.0,0.6709201605623524,2.5197044765301526,25.071551230681166,0.0,27.591255707211317,27.591255707211317,0.0,27.591255707211317,17.934316209687356,455.18569060120194
2019-04-01 17:00:00,181.66,7457.75,64.0,7521.75,7703.41,0.10679286323153346,1.0,0.7161685904699714,2.603250385067778,25.071551230681166,0.0,27.674801615748944,27.674801615748944,0.0,27.674801615748944,17.988621050236816,456.56398604661973
2019-04-01 18:00:00,260.01,7129.32,64.0,7193.32,7453.33,0.1528526498339261,1.0,0.6846294197860449,3.7260328780219814,25.071551230681166,0.0,28.79758410870315,28.79758410870315,0.0,28.79758410870315,18.71842967065705,475.0870474786053
2019-04-01 19:00:00,376.73,6564.66,64.0,6628.66,7005.389999999999,0.2214690926192646,1.0,0.6304050550252559,5.398670690116616,25.071551230681166,0.0,30.470221920797783,30.0,0.47022192079778335,30.0,19.5,494.9238578680203
2019-04-01 20:00:00,421.4,6913.13,64.0,6977.13,7398.53,0.24772934364069252,1.0,0.6638686692146658,6.038807179717946,25.071551230681166,0.0,31.11035841039911,30.0,1.1103584103991118,30.0,19.5,494.9238578680203
2019-04-01 21:00:00,421.22,7425.12,64.0,7489.12,7910.34,0.24762352664530735,1.0,0.7130351278160831,6.036227717704778,25.071551230681166,0.0,31.107778948385942,30.0,1.107778948385942,30.0,19.5,494.9238578680203
2019-04-01 22:00:00,399.42,6003.92,64.0,6067.92,6467.34,0.23480791275976604,1.0,0.5765571283154397,5.7238262072210295,25.071551230681166,0.0,30.795377437902197,30.0,0.7953774379021965,30.0,19.5,494.9238578680203
2019-04-01 23:00:00,471.53,6157.84,64.0,6221.84,6693.37,0.27719937685547164,1.0,0.5913380836230242,6.757187350385388,25.071551230681166,0.0,31.828738581066553,30.0,1.8287385810665526,30.0,19.5,494.9238578680203
2019-04-02 00:00:00,591.84,5865.64,64.0,5929.64,6521.4800000000005,0.34792628082654836,1.0,0.5632780840071447,8.481271099298219,25.071551230681166,0.0,33.552822329979385,30.0,3.552822329979385,30.0,19.5,494.9238578680203
2019-04-02 01:00:00,640.46,6124.8,64.0,6188.8,6829.26,0.3765086270244849,1.0,0.5881652486219678,9.178012449744081,25.071551230681166,0.0,34.24956368042525,30.0,4.249563680425247,30.0,19.5,494.9238578680203
2019-04-02 02:00:00,602.72,6466.32,64.0,6530.32,7133.04,0.3543223303253873,1.0,0.6209614535118213,8.637185247649741,25.071551230681166,0.0,33.708736478330906,30.0,3.7087364783309056,30.0,19.5,494.9238578680203
2019-04-02 03:00:00,556.87,5863.03,64.0,5927.03,6483.9,0.32736839011198965,1.0,0.5630274454068795,7.980138951517637,25.071551230681166,0.0,33.051690182198804,30.0,3.0516901821988043,30.0,19.5,494.9238578680203
2019-04-02 04:00:00,597.43,7062.13,64.0,7126.13,7723.56,0.35121248640545544,1.0,0.6781771563562333,8.561377725151619,25.071551230681166,0.0,33.63292895583278,30.0,3.6329289558327815,30.0,19.5,494.9238578680203
2019-04-02 05:00:00,564.62,8041.99,64.0,8105.99,8670.61,0.33192439963551923,1.0,0.7722732248833234,8.09119912152906,25.071551230681166,0.0,33.162750352210224,30.0,3.1627503522102245,30.0,19.5,494.9238578680203
2019-04-02 06:00:00,507.65,8377.04,64.0,8441.04,8948.69,0.2984333205961024,1.0,0.8044481149288418,7.274799394361213,25.071551230681166,0.0,32.346350625042376,30.0,2.3463506250423762,30.0,19.5,494.9238578680203
2019-04-02 07:00:00,565.42,7881.77,64.0,7945.77,8511.19,0.3323946973927868,1.0,0.7568872798509614,8.102663397143143,25.071551230681166,0.0,33.17421462782431,30.0,3.1742146278243126,30.0,19.5,494.9238578680203
2019-04-02 08:00:00,341.3,7807.71,64.0,7871.71,8213.01,0.20064078069427707,1.0,0.7497752895307969,4.890946583857938,25.071551230681166,0.0,29.962497814539105,29.962497814539105,0.0,29.962497814539105,19.47562357945042,494.30516699112746
